WELL,DEPTH_MD,GROUP,FORMATION,CALI,RDEP,RHOB,GR,NPHI,PEF,DTC,LITH,
15/9-15,2256.056,ROGALAND GP.,Sele Fm.,13.218579292,0.6213364601,2.2428107262,56.610301971000005,0.3684240579999999,3.2060418129,122.34744263,Shale,
15/9-15,2258.032,ROGALAND GP.,Sele Fm.,13.335277557,0.6949611306,2.2855508327000003,84.634735107,0.3651713431,2.9248280525,124.59876251,Shale,
15/9-15,2260.16,ROGALAND GP.,Sele Fm.,13.395187378,0.6613144875,2.2471866608,79.286102295,0.4161177278,2.9768228531,124.58612061,Shale,
15/9-15,2261.376,ROGALAND GP.,Sele Fm.,14.02529335,0.6068729758,2.1665687561,63.255134583,0.4420151114,2.8519759178,127.25032806,Shale,
15/9-15,2263.3520000000003,ROGALAND GP.,Sele Fm.,13.217681885,0.6836022734999999,2.2834115028,62.77205658,0.4491974413,2.7019529343,121.29084778,Shale,
15/9-15,2264.112,ROGALAND GP.,Sele Fm.,13.174145699,0.6695514321,2.3038949966,56.110519409,0.381398946,3.3170204163,122.02165222,Shale,
15/9-15,2268.52,ROGALAND GP.,Sele Fm.,12.715465546,0.6720149517,2.2856359482,50.646305084,0.3928256631,2.2476100922,120.37155151,Shale,
15/9-15,2270.344,ROGALAND GP.,Sele Fm.,13.245451927,0.595336318,2.2115950584,56.963352203,0.3920823932,2.8192400932,123.96883392,Shale,
15/9-15,2270.8,ROGALAND GP.,Sele Fm.,13.262195587,0.6171485186,2.2794632912,55.007556915,0.3932742178,2.875803709,123.91699219,Shale,
15/9-15,2270.952,ROGALAND GP.,Sele Fm.,13.218605042,0.6233446598,2.2837100029,52.03886795,0.4128577113,3.1060836315,121.18109894,Shale,
15/9-15,2271.408,ROGALAND GP.,Sele Fm.,13.110449791,0.650135994,2.2484188080000003,52.153362274,0.4163027406,3.4242355824,118.28116608,Shale,
15/9-15,2272.168,ROGALAND GP.,Sele Fm.,12.983192444,0.7042822242,2.3008496761000004,63.278804779,0.3998454510999999,2.5398128033000003,122.09661865,Shale,
15/9-15,2274.752,ROGALAND GP.,Sele Fm.,13.490830420999998,0.6141974926,2.3079607487,74.330726624,0.37931633,2.7651181221,123.52657318,Shale,
15/9-15,2275.664,ROGALAND GP.,Sele Fm.,13.027556419,0.6854136586,2.2778451443,56.764644623,0.4073065221,2.4878897667,123.69685364,Shale,
15/9-15,2277.032,ROGALAND GP.,Sele Fm.,13.062864304,0.6474027634,2.3013279438,66.15126037600001,0.4066709876,2.5990676880000003,124.62598419,Shale,
15/9-15,2277.64,ROGALAND GP.,Sele Fm.,13.160861969,0.6384347081,2.3055710793,59.291324615,0.3795121312,2.6486589909,123.66519165,Shale,
15/9-15,2278.4,ROGALAND GP.,Sele Fm.,13.195455550999998,0.619340539,2.3555371761000004,65.972358704,0.4100030363,3.3026149273,119.07627869,Shale,
15/9-15,2282.96,ROGALAND GP.,Sele Fm.,13.554846764,0.6199634671,2.2345633507,75.982711792,0.3846345842,2.8971149921,126.91978455,Shale,
15/9-15,2283.416,ROGALAND GP.,Sele Fm.,13.289368629,0.6074051261,2.2611961365,67.551795959,0.418433249,2.850826025,124.75787354,Shale,
15/9-15,2283.72,ROGALAND GP.,Sele Fm.,13.231109619,0.6319663525,2.298664093,71.614624023,0.3780323863,2.7390816212,121.34547424,Shale,
15/9-15,2285.3920000000003,ROGALAND GP.,Sele Fm.,12.969000816,0.739254117,2.2808856964,60.793560028,0.3710499108,2.3371603489,120.5973587,Shale,
15/9-15,2287.216,ROGALAND GP.,Sele Fm.,12.907230377,0.680203259,2.2649245262,51.058460236,0.3432267308,2.4358639717,118.78018188,Shale,
15/9-15,2291.168,ROGALAND GP.,Sele Fm.,12.65182972,0.7012522220999999,2.3919780254,49.395793915,0.3893596232,3.3204708099,116.78691101,Shale,
15/9-15,2291.624,ROGALAND GP.,Sele Fm.,12.679623604,0.7021034359999999,2.2994639874,61.720153809,0.4073010086999999,2.9626896381,115.05315399,Shale,
15/9-15,2292.08,ROGALAND GP.,Sele Fm.,12.677497864,0.6505464315,2.2770237923,58.954597473,0.3562099039999999,2.5209038258,121.79035187,Shale,
15/9-15,2292.536,ROGALAND GP.,Sele Fm.,12.802191734,0.6122094393,2.2806680202000003,60.754055023,0.3963379264,2.6289772987,124.16240692,Shale,
15/9-15,2294.36,ROGALAND GP.,Sele Fm.,12.726039886,0.6939275265000001,2.2821381092,65.327575684,0.3713148832,2.845262289,119.75246429,Shale,
15/9-15,2294.8160000000003,ROGALAND GP.,Sele Fm.,12.783311844000002,0.7076647878,2.3322479725,65.36448669399999,0.3582926989,2.6329913139,121.03987122,Shale,
15/9-15,2295.424,ROGALAND GP.,Sele Fm.,12.782099724000002,0.7258320451000001,2.285197258,73.573028564,0.3729749322,2.3659689426,119.71096039,Shale,
15/9-15,2300.44,ROGALAND GP.,Sele Fm.,12.94656086,0.7042022943,2.3082003593,74.50819397,0.3987519145,2.6045103073,115.6049881,Shale,
15/9-15,2302.568,ROGALAND GP.,Sele Fm.,12.948182106,0.6395670772,2.2670958042,78.17940521199999,0.3793376088,2.8037614822,120.75393677,Shale,
15/9-15,2303.024,ROGALAND GP.,Sele Fm.,12.922772408,0.6614747643,2.2858903408,78.10760498,0.3861183822,2.8800024986,122.67765808,Shale,
15/9-15,2303.176,ROGALAND GP.,Sele Fm.,12.916259766,0.6645008922,2.2872064114,81.57417297399999,0.3917005657999999,2.7753534317,122.41880035,Shale,
15/9-15,2306.216,ROGALAND GP.,Sele Fm.,12.79323864,0.7378557920000001,2.282074213,66.655418396,0.3823350071999999,2.2862794399,118.90174103,Shale,
15/9-15,2308.04,ROGALAND GP.,Sele Fm.,12.880810738,0.737298131,2.2985904217,75.967353821,0.3866440952,2.8199896812,120.56200409,Shale,
15/9-15,2309.104,ROGALAND GP.,Sele Fm.,12.777499199,0.7432491183,2.2786614895,69.520500183,0.3697701096999999,2.6833062172,120.29281616,Shale,
15/9-15,2313.968,ROGALAND GP.,Sele Fm.,12.965843200999998,0.7207666636,2.3080632687,71.89553833,0.3851979077,2.5441291332,117.87696075,Shale,
15/9-15,2314.424,ROGALAND GP.,Sele Fm.,13.003206253,0.740754962,2.2936956882,68.502632141,0.3672300279,2.7176165581,120.10482025,Shale,
15/9-15,2315.488,ROGALAND GP.,Sele Fm.,12.961000443,0.7756058574,2.3207337856,91.960838318,0.363181591,2.5546360016,116.21948242,Shale,
15/9-15,2317.768,ROGALAND GP.,Sele Fm.,13.142631531,0.8640474081,2.3453347683000003,75.365623474,0.3588197827,2.7131521702,111.51328278,Shale,
15/9-15,2319.44,ROGALAND GP.,Sele Fm.,13.210108757,0.8246797323,2.3174240589,77.72819519,0.3439900875,2.4666938782,113.75640106,Shale,
15/9-15,2319.592,ROGALAND GP.,Sele Fm.,13.212897301,0.8323999047,2.3179447651,79.2526474,0.3492066561999999,2.3978648186,113.81873322,Shale,
15/9-15,2320.656,ROGALAND GP.,Sele Fm.,13.279164314,0.7613096237,2.3350367546,75.158920288,0.3775174916,2.5537745953,116.35400391,Shale,
15/9-15,2322.328,ROGALAND GP.,Sele Fm.,13.319766045,0.7831566334000001,2.3623785973,81.673171997,0.35038656,2.7446269989,117.76312256,Shale,
15/9-15,2324.0,ROGALAND GP.,Sele Fm.,13.370082855,0.8513199687,2.371301651,92.861930847,0.3627577424,2.8547818661,117.73228455,Shale,
15/9-15,2324.456,ROGALAND GP.,Sele Fm.,13.404294968,0.8490805029999999,2.4113881588,105.46674347,0.4001062512,2.9807085991,117.38484192,Shale,
15/9-15,2325.976,ROGALAND GP.,Sele Fm.,13.450018883,0.7887003422,2.3516836166,99.196479797,0.4128094018,3.1547675133,119.56446838,Shale,
15/9-15,2327.192,ROGALAND GP.,Sele Fm.,13.449102402,0.7584648131999999,2.3915390968,101.01973724,0.4158555269,2.8884456158,119.55659485,Shale,
15/9-15,2333.272,ROGALAND GP.,Lista Fm.,13.628955841,1.2632510662,2.2049252987,66.615989685,0.4166711568999999,3.2087848186000003,114.4068222,Shale,
15/9-15,2334.488,ROGALAND GP.,Lista Fm.,13.61289978,0.8253001570999999,2.1762373447,69.85723114,0.4498765171,3.0341534615,120.4739151,Shale,
15/9-15,2334.64,ROGALAND GP.,Lista Fm.,13.666484833,0.7898578643999999,2.2250111103,73.25729370100001,0.4644896984,3.0194396973,121.24491119,Shale,
15/9-15,2338.44,ROGALAND GP.,Lista Fm.,14.15630722,0.6790542006,2.2452368736,68.720565796,0.3975585400999999,3.143753767,118.79937744,Shale,
15/9-15,2341.784,ROGALAND GP.,Lista Fm.,14.242344856,0.7037409544,2.2655932903,70.193435669,0.4310269952,2.9634890556,122.15944672,Shale,
15/9-15,2344.976,ROGALAND GP.,Lista Fm.,14.363955498,0.6655539274,2.238961935,63.029792786,0.4461196363,3.0887150764,121.96456909,Shale,
15/9-15,2345.432,ROGALAND GP.,Lista Fm.,14.41515255,0.6755830646,2.2744190693,62.885482788,0.3965105712,3.0412101746,119.99901581,Shale,
15/9-15,2346.648,ROGALAND GP.,Lista Fm.,14.125650405999998,0.6777576208,2.2664043903,66.424957275,0.4107778965999999,2.9593615532,88.325294495,Shale,
15/9-15,2347.104,ROGALAND GP.,Lista Fm.,14.314945221,0.6465121508,2.2104492188,64.369773865,0.4055647552,3.1799046993,105.11056519,Shale,
15/9-15,2347.864,ROGALAND GP.,Lista Fm.,14.36740303,0.6209047436999999,2.2053089142,60.51657486,0.4202724993,2.9416797161000003,89.295928955,Shale,
15/9-15,2348.016,ROGALAND GP.,Lista Fm.,14.357628822,0.6303045154,2.189848423,64.42469787600001,0.4282523692,2.9365227222000003,88.51574707,Shale,
15/9-15,2350.2960000000003,ROGALAND GP.,Lista Fm.,14.058169365,0.6308066845,2.1690297127,67.07439422600001,0.4418756961999999,3.0788969994,123.43963623,Shale,
15/9-15,2353.032,ROGALAND GP.,Lista Fm.,14.229557990999998,0.6198465824,2.2414293289,62.279258728,0.4525063634,4.1400346756,120.34383392,Shale,
15/9-15,2354.552,ROGALAND GP.,Lista Fm.,13.717477798,0.6647913456,2.184869051,65.537460327,0.4171638489,3.0645740032,117.4881897,Shale,
15/9-15,2354.704,ROGALAND GP.,Lista Fm.,13.706524849,0.6739625931000001,2.1597898006,65.787239075,0.42050156,3.0342023373,122.14566803,Shale,
15/9-15,2357.592,ROGALAND GP.,Lista Fm.,13.531709671,0.6508540510999999,2.0236048698,68.26154327399999,0.4034211338,3.178589344,120.23113251,Shale,
15/9-15,2375.224,ROGALAND GP.,Lista Fm.,12.51919651,0.711217165,2.3013694286,56.266227722,0.3468449414,2.5604691505,111.46570587,Shale,
15/9-15,2376.744,ROGALAND GP.,Lista Fm.,14.051551819,0.6822488904,2.0253500938,54.04783630399999,0.3625456989,2.7190511227,119.47211456,Shale,
15/9-15,2381.456,ROGALAND GP.,Lista Fm.,14.17225647,0.6823481917,2.0007798672,55.275161743000005,0.3717596233,2.9028630257,110.60875702,Shale,
15/9-15,2383.128,ROGALAND GP.,Lista Fm.,13.14383316,0.7916136384,2.1554636955,52.365753174,0.4332816899,3.1248230934,113.56299591,Shale,
15/9-15,2391.944,ROGALAND GP.,Lista Fm.,14.742073059,0.692258954,2.1942198277,46.084270477,0.4054702222,2.6620268822,121.2618103,Shale,
15/9-15,2392.4,ROGALAND GP.,Lista Fm.,13.905475616,0.6718763112999999,2.1940207481,50.821052551,0.3955943584,2.5924377441,114.87204742,Shale,
15/9-15,2392.552,ROGALAND GP.,Lista Fm.,13.761600494,0.6841266155,2.1655962467,53.378292084,0.3832891583,2.5751726627,114.31758881,Shale,
15/9-15,2393.616,ROGALAND GP.,Lista Fm.,15.858513832,0.5401673317,2.1941933632,57.263534546,0.3775210679,3.5299937725,120.31315613,Shale,
15/9-15,2396.656,ROGALAND GP.,Lista Fm.,17.189081192,0.6587322354,1.9236681461000005,53.397975922,0.4490950107999999,3.6442093849,109.41831207,Shale,
15/9-15,2397.568,ROGALAND GP.,Lista Fm.,17.344678879,0.4663383663,1.9313519001,56.627346039,0.4713922143,3.5983426571,118.74130249,Shale,
15/9-15,2400.456,ROGALAND GP.,Lista Fm.,16.394536972,0.5806526542,1.9538673162,58.097114563000005,0.4956063032,3.5251626968000003,127.2014389,Shale,
15/9-15,2400.9120000000003,ROGALAND GP.,Lista Fm.,15.978775978,0.5810944438000001,1.9858907461,57.83115387,0.4754411578,3.5760149956,125.99737549,Shale,
15/9-15,2401.064,ROGALAND GP.,Lista Fm.,16.114995955999998,0.5843952894,1.9458007813,59.567237854,0.4875818490999999,3.5532023907,123.67125702,Shale,
15/9-15,2401.976,ROGALAND GP.,Lista Fm.,17.16135788,0.5818678736999999,1.8623759747,61.96270752,0.5109075308,3.4049851894,133.02362061,Shale,
15/9-15,2402.28,ROGALAND GP.,Lista Fm.,16.446918487999998,0.5563728213,1.8437216282,55.251197815,0.5300856233,3.4050061703,135.11515808,Shale,
15/9-15,2402.736,ROGALAND GP.,Lista Fm.,15.773956299000002,0.5607451797,2.0567603111,63.11133194,0.5200200081,3.4380722046,123.85153961,Shale,
15/9-15,2402.888,ROGALAND GP.,Lista Fm.,15.962095260999998,0.5743667483,2.073551178,64.618049622,0.5122374892,3.3386778831,124.8489151,Shale,
15/9-15,2403.192,ROGALAND GP.,Lista Fm.,16.045240402,0.5991789699,1.9906953573,62.635402679,0.4807915688,3.3846197128,122.28313446,Shale,
15/9-15,2403.952,ROGALAND GP.,Lista Fm.,16.716375351,0.5981241465,1.9315425158,59.09236145,0.5264909863,3.2377645969,128.0446167,Shale,
15/9-15,2405.32,ROGALAND GP.,Lista Fm.,17.200942992999998,0.5961619020000001,1.9444957972,50.645610809,0.4571869373,3.2705047131,137.60728455,Shale,
15/9-15,2406.232,ROGALAND GP.,Lista Fm.,16.426610947,0.6967548728,2.0898439884,58.210597992,0.4695935845,3.4662592411,122.88304138,Shale,
15/9-15,2407.144,ROGALAND GP.,Lista Fm.,17.030405045,0.6663504243,1.9926592112,53.158924103,0.4646013677,3.3144066333999995,124.78707886,Shale,
15/9-15,2408.36,ROGALAND GP.,Lista Fm.,15.574755669000002,0.7035715579999999,1.9968537092,62.83497619600001,0.4610026181,3.2451095581,116.53936768,Shale,
15/9-15,2410.64,ROGALAND GP.,Lista Fm.,15.299773215999998,0.6505621076,2.0966436863,53.661190033,0.4689867197999999,3.0617535114,122.33021545,Shale,
15/9-15,2410.944,ROGALAND GP.,Lista Fm.,15.032612801,0.6518668532,2.0255813599,55.569171906,0.4815579950999999,3.0676395893,120.57119751,Shale,
15/9-15,2411.856,ROGALAND GP.,Lista Fm.,16.524477005,0.6030455828,1.9465545416,53.097049713,0.5287237167000001,3.3617770672,149.11416626,Shale,
15/9-15,2412.16,ROGALAND GP.,Lista Fm.,15.016100883,0.6260795593,2.3000762463,50.590648651,0.5220225453,4.5049638748000005,141.41667175,Shale,
15/9-15,2416.264,ROGALAND GP.,Lista Fm.,13.443333626,0.9318405986,2.3008110523,58.126514435,0.3997290134,3.2460341454000003,106.04637146,Shale,
15/9-15,2756.896,VIKING GP.,Draupne Fm.,9.1991996765,1.7287718058,2.3829665184,116.47795105,0.3756437897999999,7.3036680222,94.574966431,Shale,
15/9-15,2759.328,VIKING GP.,Draupne Fm.,9.2828502655,2.0740106106,2.4121963978,92.88092041,0.3464359342999999,7.162996292100001,97.588745117,Shale,
15/9-15,2760.5440000000003,VIKING GP.,Draupne Fm.,9.5437488556,1.7377566099,2.3987317085,99.193077087,0.3451388478,5.3750252724,93.129753113,Shale,
15/9-15,2760.848,VIKING GP.,Draupne Fm.,9.5570001602,1.5016996861,2.4079098701,106.37243652,0.3329041302,5.990820407899999,105.09744263,Shale,
15/9-15,2763.28,VIKING GP.,Draupne Fm.,9.2436475754,1.5970166922,2.443212986,98.898414612,0.3225231767,5.375927448300001,94.667816162,Shale,
15/9-15,2764.04,VIKING GP.,Draupne Fm.,8.8849821091,1.6609376669,2.4400007725,89.310195923,0.2856513262,5.2311763763,93.425193787,Shale,
15/9-15,2765.712,VIKING GP.,Draupne Fm.,9.170589447,1.5802534819,2.4426398277000003,93.97303009,0.3045748769999999,5.3417844772,100.86547852,Shale,
15/9-15,2767.08,VIKING GP.,Draupne Fm.,9.190990448,1.3649656772999998,2.4256203175,105.17444611,0.3519563972999999,4.5275468826,103.09777069,Shale,
15/9-15,2771.336,VIKING GP.,Draupne Fm.,9.3485364914,1.2337543964,2.4066522121,100.96056366,0.3349596262,4.8956766129,100.82283783,Shale,
15/9-15,2773.008,VIKING GP.,Draupne Fm.,9.002593040499999,1.4516078234,2.4338464737,93.775253296,0.3192629814,5.7848424911,98.611381531,Shale,
15/9-15,2775.288,VIKING GP.,Draupne Fm.,9.4098806381,1.1810959578,2.4155650139,94.431015015,0.3573420047999999,3.8807983398,101.89434814,Shale,
15/9-15,2775.44,VIKING GP.,Draupne Fm.,9.4544334412,1.1656395197,2.4089932442,92.131690979,0.346138835,3.7946913242,102.51770782,Shale,
15/9-15,2775.896,VIKING GP.,Draupne Fm.,9.5199022293,1.1665196419,2.3992078304,88.856491089,0.3603542447,3.9175093174,104.60383606,Shale,
15/9-15,2776.5040000000004,VIKING GP.,Draupne Fm.,9.3527126312,1.2156201601,2.4080142975,89.00520324700001,0.3460195959,4.3466701508,103.63188934,Shale,
15/9-15,2776.656,VIKING GP.,Draupne Fm.,9.2853984833,1.2414264679,2.4159526825,86.32272338899999,0.3544149995,4.39037323,102.81167603,Shale,
15/9-15,2778.632,VIKING GP.,Draupne Fm.,9.1106920242,1.4330791235,2.4425337315,83.890426636,0.32249704,4.2822585106,94.843994141,Shale,
15/9-15,2779.088,VIKING GP.,Draupne Fm.,9.2619466782,1.4028689861,2.4472355843,89.76762390100001,0.3369484246,4.096951961499999,99.124015808,Shale,
15/9-15,2781.824,VIKING GP.,Draupne Fm.,9.3577270508,1.2326549292,2.419301033,88.800338745,0.3442010581,4.297709465,101.43405151,Shale,
15/9-15,2787.144,VIKING GP.,Draupne Fm.,8.758493423500001,1.5601089001,2.4317262173,85.39706420899999,0.3514769375,5.9155664444000005,98.600227356,Shale,
15/9-15,2792.312,VIKING GP.,Draupne Fm.,8.4275350571,1.3829404116,2.3623402119,100.59933472,0.3807257115999999,9.4746799469,104.1756897,Shale,
15/9-15,2792.768,VIKING GP.,Draupne Fm.,8.4092340469,1.4587419033000002,2.3517842293,99.52721405,0.3776989877,8.4483776093,103.92913055,Shale,
15/9-15,2793.528,VIKING GP.,Draupne Fm.,8.406606674199999,1.5391002893,2.3769705296,91.900192261,0.3773237765,8.6029539108,101.15074921,Shale,
15/9-15,2793.9840000000004,VIKING GP.,Draupne Fm.,8.3851137161,1.5468070507,2.3297438622,84.561332703,0.3897272944,9.1982631683,103.72900391,Shale,
15/9-15,2794.288,VIKING GP.,Draupne Fm.,8.4146957397,1.5644658804,2.2833971977000003,87.052947998,0.3679829538,8.2542495728,103.65961456,Shale,
15/9-15,2796.416,VIKING GP.,Draupne Fm.,8.6737613678,1.4913964272,2.3498170376,88.58000946,0.3735628128,9.0676279068,99.081199646,Shale,
15/9-15,2797.176,VIKING GP.,Draupne Fm.,8.6217250824,1.4552316666,2.3894450665,84.825439453,0.3832637668,8.7033081055,99.869422913,Shale,
15/9-15,2798.5440000000003,VIKING GP.,Draupne Fm.,8.5871267319,1.4526430368,2.3820278645,83.414665222,0.3297082484,7.502717971799999,99.204399109,Shale,
15/9-15,2804.168,VIKING GP.,Draupne Fm.,8.351480484,1.7280759811000002,2.4369711876,78.45690918,0.3004873693,4.0533041954,91.150588989,Shale,
15/9-15,2804.472,VIKING GP.,Draupne Fm.,8.339849472000001,1.7542244196,2.437485218,81.535148621,0.2933310269999999,3.3415300846,91.102363586,Shale,
15/9-15,2806.6,VIKING GP.,Heather Fm.,8.3360004425,1.8965858221,2.4282503128,77.853477478,0.2649921775,3.5209867954000003,88.43306732200001,Shale,
15/9-15,2861.472,HEGRE GP.,Skagerrak Fm.,8.6234750748,2.2059471607,2.3374574184,59.846893311,0.3510867953,12.141575813,86.11778259299999,Shale,
15/9-15,2864.36,HEGRE GP.,Skagerrak Fm.,8.1630096436,2.4626061916,2.451362133,56.217201233,0.3053607345,6.4418702126,77.490158081,Shale,
15/9-15,2880.168,HEGRE GP.,Skagerrak Fm.,7.5950756073,1.5396931171,2.3502709866,55.029808044,0.2536732553999999,4.8297801018,84.589897156,Shale,
15/9-15,2894.76,HEGRE GP.,Skagerrak Fm.,8.4814977646,1.6809433699,2.5166413784,79.048294067,0.2717907130999999,5.2783904076,81.15599823,Shale,
15/9-15,2895.52,HEGRE GP.,Skagerrak Fm.,8.1987543106,1.5374243259,2.4823696613,75.783172607,0.2241495848,4.536599159200001,84.845146179,Shale,
15/9-15,2899.016,HEGRE GP.,Skagerrak Fm.,8.1591472626,1.5638376474000002,2.3306694031,75.150726318,0.3279007375,6.9380207062,86.070861816,Shale,
15/9-15,2901.296,HEGRE GP.,Skagerrak Fm.,8.317497253400001,1.5312322378,2.3914570808,68.50083923300001,0.282056272,6.3821239471,86.849891663,Shale,
15/9-15,2902.512,HEGRE GP.,Skagerrak Fm.,8.014545440700001,1.50408113,2.4909265041,78.777603149,0.2753535211,5.803286075599999,87.18109893799999,Shale,
15/9-15,2902.664,HEGRE GP.,Skagerrak Fm.,8.0065917969,1.5455828905000002,2.4792613983000003,79.760528564,0.2770805657,4.6441898346,86.96850585899999,Shale,
15/9-15,2911.632,HEGRE GP.,Skagerrak Fm.,7.6884794235,1.6608791350999998,2.3934242725,66.480476379,0.278193146,6.976190567000001,80.932579041,Shale,
15/9-15,2932.304,HEGRE GP.,Skagerrak Fm.,7.628145694700001,1.0624274015,2.4428057671000003,73.781044006,0.274926126,6.5885386467,89.879920959,Shale,
15/9-15,2934.432,HEGRE GP.,Skagerrak Fm.,7.721683979,1.0064034462,2.4368140697,76.482276917,0.2983621657,5.8049368858,83.720474243,Shale,
15/9-15,2943.552,HEGRE GP.,Skagerrak Fm.,7.6636748314,1.3760597706,2.4751780033,75.66159057600001,0.2880954146,6.505725860599999,84.857444763,Shale,
15/9-15,2944.768,HEGRE GP.,Skagerrak Fm.,7.6201081276,1.1626650095,2.3678636551,75.309661865,0.2728815973,5.2450537682,92.057250977,Shale,
15/9-15,3024.8720000000003,HEGRE GP.,Skagerrak Fm.,7.7782087326,1.2758798599,2.3792462349,54.985912323,0.2600205541,6.7498598099,81.735229492,Shale,
15/9-15,3039.008,HEGRE GP.,Skagerrak Fm.,7.8726081848,0.8749847412,2.3920526505,76.307594299,0.2812561095,4.8791189194,87.44143676799999,Shale,
15/9-15,3050.408,HEGRE GP.,Skagerrak Fm.,7.6542363167,0.7436118722,2.3323357105,65.18533325199999,0.2779126464999999,8.3172035217,83.367614746,Shale,
15/9-15,3052.384,HEGRE GP.,Skagerrak Fm.,7.752246856699999,0.7442122698,2.369468689,61.070041656,0.2650972605,4.8702912331,82.358589172,Shale,
15/9-15,3052.688,HEGRE GP.,Skagerrak Fm.,7.6815195084,0.7748951912,2.4034631252,54.079551697,0.2505832314,4.6270623207,82.75540924100001,Shale,
15/9-15,3092.36,HEGRE GP.,Skagerrak Fm.,7.771852493300001,1.3911106586000002,2.546857357,85.536346436,0.2536709011,4.6756572723000005,84.364173889,Shale,
15/9-15,3092.816,HEGRE GP.,Skagerrak Fm.,7.7660169601,1.2310522795,2.5486140251,78.555679321,0.2500970364,4.6905488968,81.486709595,Shale,
15/9-15,3098.896,HEGRE GP.,Skagerrak Fm.,7.778567791,0.8845219612,2.3836824894,75.808998108,0.3136018813,4.049185276,83.683067322,Shale,
15/9-15,3100.112,HEGRE GP.,Skagerrak Fm.,7.7666010857,0.8040024042,2.3945810795,77.570838928,0.2577135861,3.8901236057,83.608268738,Shale,
15/9-15,3104.0640000000003,HEGRE GP.,Skagerrak Fm.,7.7279934883,0.7933293581,2.3625001907,66.121582031,0.2443799227,3.7984821796,83.63369751,Shale,
15/9-15,3111.208,HEGRE GP.,Skagerrak Fm.,7.8444757462,0.7882276176999999,2.3601937294,78.919906616,0.2717039585,4.2076225281,84.85761261,Shale,
15/9-15,3121.848,HEGRE GP.,Skagerrak Fm.,7.7611689568,0.907093823,2.4063622952,69.630638123,0.2372002006,4.2281327248,78.946029663,Shale,
15/9-15,3122.152,HEGRE GP.,Skagerrak Fm.,7.7177519798,0.9180272222,2.3993122578,60.877796173,0.2533612549,4.4890136719,78.713417053,Shale,
15/9-15,3144.8,HEGRE GP.,Skagerrak Fm.,7.7646532059,0.7974458932999999,2.4027020931,70.21174621600001,0.2685973346,5.6859841347,83.28149414100001,Shale,
15/9-15,3152.552,HEGRE GP.,Skagerrak Fm.,7.6289963722,0.7625486851000001,2.37870574,55.772663116,0.2789334357,5.5923347473,83.14616394,Shale,
15/9-15,3166.08,HEGRE GP.,Skagerrak Fm.,7.7617740631,1.1105186939,2.4498641491,88.265983582,0.2683588862,4.7377605438,78.607772827,Shale,
15/9-15,3166.536,HEGRE GP.,Skagerrak Fm.,7.76161623,1.1207154989,2.4386134148,88.319900513,0.2620049119,4.7835936546,79.573493958,Shale,
15/9-15,3167.6,HEGRE GP.,Skagerrak Fm.,7.7379999161,0.805380106,2.3877737522,67.543960571,0.2966474891,4.6501626968,81.663383484,Shale,
15/9-15,3177.784,HEGRE GP.,Skagerrak Fm.,7.670456409500001,0.8809306621999999,2.4080150127,71.084976196,0.2576673329,6.6782565117,83.480316162,Shale,
15/9-15,3177.936,HEGRE GP.,Skagerrak Fm.,7.682126045199999,0.8590204716,2.405548811,69.850532532,0.2685806155,6.7764086723000005,83.81955719,Shale,
15/9-15,3183.56,HEGRE GP.,Skagerrak Fm.,7.7164082527,1.1828984022,2.3856995106,82.259269714,0.2874235511,5.485496521,80.44291687,Shale,
15/9-15,3184.016,HEGRE GP.,Skagerrak Fm.,7.6769323349,1.0958362818,2.3933503628,87.927986145,0.2863221467,4.9044699669,80.407478333,Shale,
15/9-15,1152.232,HORDALAND GP.,Utsira Fm.,17.303955077999998,1.5542780161,2.0170853138,56.14744567899999,0.6104481815999999,2.3494927883,136.6607666,Sandstone/Shale,
15/9-15,1168.344,HORDALAND GP.,Utsira Fm.,17.534988403,1.4324787855,2.0047111511,57.959018707,0.5874267817000001,2.5544905663,138.45013428,Sandstone/Shale,
15/9-15,1168.648,HORDALAND GP.,Utsira Fm.,17.348819733,1.443172574,1.9905287027,71.946838379,0.523080945,2.5025908947,141.12171936,Sandstone/Shale,
15/9-15,1172.752,HORDALAND GP.,Utsira Fm.,17.609619141,1.4375255108000002,1.9939284325,64.73356628399999,0.6367449164,2.5384550095,142.887146,Sandstone/Shale,
15/9-15,1226.408,HORDALAND GP.,Utsira Fm.,15.427605629,1.1532421112,1.8393716812,74.300804138,0.490519762,1.686904788,147.14567566,Sandstone/Shale,
15/9-15,1294.504,HORDALAND GP.,Utsira Fm.,15.357936859,0.8591055870000001,1.6429564953,57.829380035,0.5538600683,2.4270837307,162.30018616,Sandstone/Shale,
15/9-15,1957.68,HORDALAND GP.,Utsira Fm.,18.479423523,0.5269019604,1.9101715088,52.345661163,0.4647099674,3.1201155186,155.21226501,Sandstone/Shale,
15/9-15,1994.008,HORDALAND GP.,Utsira Fm.,16.503950119000002,0.537522316,1.9170886278,40.336978912,0.5489025712,3.2311806679000004,145.63812256,Sandstone/Shale,
15/9-15,1996.744,HORDALAND GP.,Utsira Fm.,17.725921631,0.4909895657999999,1.9272277355,48.377826691,0.4943018556,3.3135607243000003,150.45045471,Sandstone/Shale,
15/9-15,1998.112,HORDALAND GP.,Utsira Fm.,19.753822327,0.4808728099,1.8627880812,47.788040161000005,0.5011383295,3.167475462,156.66273499,Sandstone/Shale,
